,tabac,gum,year,num
80977,4.0,12.0,2012,243.0
80978,4.0,48.0,2012,245.0
80979,7.0,2.0,2012,246.0
80987,10.0,24.0,2012,267.0
80989,4.0,1.0,2012,269.0
80994,30.0,28.0,2012,288.0
81008,5.0,1.0,2012,325.0
81013,3.0,1.0,2012,330.0
81017,7.0,1.0,2012,339.0
81042,10.0,2.0,2012,549.0
81049,6.0,1.0,2012,5007.0
81050,3.0,1.0,2012,5008.0
81052,3.0,1.0,2012,5010.0
81054,4.0,1.0,2012,6001.0
81074,1.0,1.0,2012,23.0
81093,7.0,2.0,2012,58.0
81099,21.0,2.0,2012,67.0
81123,10.0,2.0,2012,103.0
81181,8.0,1.0,2012,203.0
81182,2.0,2.0,2012,204.0
81200,20.0,2.0,2012,222.0
81210,7.0,1.0,2012,232.0
81222,10.0,1.0,2012,248.0
81238,10.0,2.0,2012,18.0
81243,10.0,2.0,2012,25.0
81271,7.0,1.0,2012,62.0
81300,10.0,1.0,2012,101.0
81333,10.0,2.0,2012,152.0
81369,2.0,1.0,2012,202.0
81383,10.0,3.0,2012,224.0
81502,10.0,1.0,2012,116.0
81636,22.0,1.0,2012,4.0
81659,14.0,3.0,2012,39.0
81668,7.0,3.0,2012,51.0
81669,2.0,5.0,2012,52.0
81679,10.0,2.0,2012,68.0
81695,5.0,4.0,2012,95.0
81714,7.0,2.0,2012,125.0
81715,5.0,3.0,2012,127.0
81741,5.0,1.0,2012,165.0
81744,10.0,2.0,2012,169.0
81760,2.0,2.0,2012,189.0
81784,3.0,2.0,2012,335.0
81804,7.0,1.0,2012,383.0
81806,12.0,2.0,2012,385.0
81828,4.0,2.0,2012,504.0
81830,20.0,2.0,2012,506.0
81845,10.0,1.0,2012,5005.0
81850,7.0,20.0,2012,5010.0
81856,2.0,2.0,2012,5016.0
81883,19.0,20.0,2012,30.0
81893,28.0,30.0,2012,64.0
81914,20.0,20.0,2012,116.0
81927,10.0,1.0,2012,145.0
81940,7.0,1.0,2012,178.0
81947,7.0,4.0,2012,225.0
81948,10.0,30.0,2012,231.0
81955,5.0,1.0,2012,261.0
81970,7.0,2.0,2012,314.0
81985,10.0,4.0,2012,372.0
81995,7.0,10.0,2012,429.0
81996,12.0,20.0,2012,430.0
81999,10.0,20.0,2012,442.0
82000,7.0,10.0,2012,445.0
82018,4.0,50.0,2012,493.0
82023,14.0,3.0,2012,502.0
82036,10.0,50.0,2012,554.0
82043,14.0,1.0,2012,568.0
82049,8.0,1.0,2012,1.0
82056,5.0,1.0,2012,9.0
82061,4.0,2.0,2012,17.0
82100,10.0,20.0,2012,69.0
82102,20.0,30.0,2012,72.0
82108,10.0,1.0,2012,81.0
82113,20.0,20.0,2012,88.0
82116,10.0,1.0,2012,91.0
82120,10.0,1.0,2012,96.0
82122,10.0,20.0,2012,98.0
82123,10.0,20.0,2012,101.0
82138,5.0,1.0,2012,120.0
82185,7.0,2.0,2012,188.0
82186,7.0,3.0,2012,189.0
82194,2.0,1.0,2012,197.0
82208,1.0,1.0,2012,227.0
82232,4.0,1.0,2012,502.0
82235,10.0,30.0,2012,5003.0
82243,7.0,20.0,2012,6010.0
82246,3.0,2.0,2012,6013.0
82273,10.0,4.0,2012,30.0
82288,10.0,1.0,2012,51.0
82326,10.0,1.0,2012,102.0
82352,5.0,2.0,2012,140.0
82353,20.0,1.0,2012,142.0
82358,10.0,2.0,2012,147.0
82439,10.0,1.0,2012,289.0
82444,10.0,1.0,2012,294.0
82470,2.0,10.0,2012,5007.0
82483,21.0,4.0,2012,11.0
82490,6.0,2.0,2012,22.0
82497,4.0,2.0,2012,34.0
82511,10.0,5.0,2012,60.0
82516,10.0,10.0,2012,66.0
82537,80.0,2.0,2012,127.0
82559,14.0,2.0,2012,196.0
82571,5.0,24.0,2012,212.0
82590,7.0,2.0,2012,236.0
82593,7.0,5.0,2012,240.0
82595,7.0,2.0,2012,244.0
82596,14.0,2.0,2012,246.0
82624,10.0,10.0,2012,315.0
82625,20.0,10.0,2012,316.0
82642,15.0,20.0,2012,335.0
82647,10.0,20.0,2012,364.0
82648,7.0,10.0,2012,367.0
82657,20.0,1.0,2012,5008.0
82658,14.0,20.0,2012,5009.0
82659,10.0,20.0,2012,5010.0
82676,7.0,4.0,2012,16.0
82694,7.0,1.0,2012,37.0
82697,10.0,2.0,2012,40.0
82711,4.0,10.0,2012,58.0
82735,1.0,1.0,2012,85.0
82764,14.0,5.0,2012,121.0
82769,10.0,12.0,2012,126.0
82783,20.0,10.0,2012,145.0
82822,7.0,2.0,2012,190.0
82838,10.0,1.0,2012,206.0
82843,10.0,10.0,2012,211.0
82844,7.0,2.0,2012,212.0
82853,2.0,1.0,2012,504.0
82855,14.0,10.0,2012,507.0
82860,2.0,2.0,2012,5006.0
82873,4.0,4.0,2012,1.0
82874,7.0,2.0,2012,2.0
82877,21.0,2.0,2012,5.0
82879,5.0,4.0,2012,8.0
82882,3.0,4.0,2012,17.0
82884,5.0,3.0,2012,19.0
82886,8.0,2.0,2012,22.0
82888,5.0,2.0,2012,24.0
82904,7.0,1.0,2012,42.0
82908,25.0,2.0,2012,46.0
82930,17.0,2.0,2012,89.0
82932,10.0,2.0,2012,91.0
82941,10.0,2.0,2012,109.0
82942,4.0,2.0,2012,110.0
82947,3.0,2.0,2012,127.0
82952,14.0,10.0,2012,137.0
82965,10.0,3.0,2012,163.0
82966,7.0,1.0,2012,168.0
82980,14.0,5.0,2012,189.0
82983,10.0,2.0,2012,192.0
82989,7.0,1.0,2012,202.0
83007,7.0,1.0,2012,449.0
83009,3.0,1.0,2012,451.0
83012,7.0,1.0,2012,456.0
83014,2.0,5.0,2012,462.0
83020,3.0,2.0,2012,474.0
83058,2.0,2.0,2012,1004.0
83062,20.0,10.0,2012,1032.0
83067,7.0,1.0,2012,1043.0
83069,14.0,2.0,2012,1098.0
83076,10.0,3.0,2012,1132.0
83089,3.0,40.0,2012,5009.0
83090,3.0,1.0,2012,6004.0
83119,11.0,20.0,2012,36.0
83202,4.0,30.0,2012,160.0
83204,14.0,20.0,2012,162.0
83223,5.0,10.0,2012,218.0
83232,7.0,1.0,2012,253.0
83249,3.0,10.0,2012,316.0
83259,7.0,20.0,2012,358.0
83280,7.0,1.0,2012,399.0
83284,4.0,1.0,2012,502.0
83288,4.0,1.0,2012,5004.0
83305,14.0,40.0,2012,31.0
83313,10.0,3.0,2012,52.0
83354,4.0,12.0,2012,136.0
83359,2.0,10.0,2012,144.0
83362,4.0,20.0,2012,149.0
83367,7.0,10.0,2012,156.0
83370,12.0,10.0,2012,160.0
83373,7.0,10.0,2012,164.0
83381,7.0,1.0,2012,186.0
83385,6.0,20.0,2012,200.0
83386,7.0,3.0,2012,203.0
83387,10.0,6.0,2012,207.0
83389,10.0,1.0,2012,210.0
83410,7.0,10.0,2012,356.0
83414,7.0,15.0,2012,374.0
83416,7.0,1.0,2012,382.0
83424,3.0,10.0,2012,401.0
83452,2.0,2.0,2012,532.0
83453,7.0,10.0,2012,545.0
83466,4.0,50.0,2012,610.0
83470,14.0,7.0,2012,870.0
83483,10.0,30.0,2012,913.0
83488,3.0,10.0,2012,922.0
83502,2.0,5.0,2012,6.0
83518,2.0,10.0,2012,29.0
83527,3.0,10.0,2012,46.0
83531,1.0,30.0,2012,51.0
83534,3.0,10.0,2012,57.0
83557,10.0,10.0,2012,101.0
83574,5.0,10.0,2012,127.0
83577,10.0,10.0,2012,130.0
83593,5.0,10.0,2012,158.0
83612,3.0,40.0,2012,199.0
83617,4.0,20.0,2012,206.0
83628,10.0,10.0,2012,259.0
83642,12.0,5.0,2012,304.0
83646,7.0,50.0,2012,310.0
83669,7.0,20.0,2012,364.0
83679,8.0,20.0,2012,395.0
83683,1.0,30.0,2012,399.0
83685,3.0,10.0,2012,403.0
83695,10.0,30.0,2012,523.0
83702,14.0,20.0,2012,549.0
83706,7.0,10.0,2012,554.0
83708,5.0,20.0,2012,564.0
83715,10.0,10.0,2012,589.0
83721,1.0,10.0,2012,5002.0
83722,12.0,40.0,2012,5004.0
83732,5.0,20.0,2012,5018.0
83734,8.0,20.0,2012,6003.0
83737,7.0,2.0,2012,6015.0
83747,5.0,10.0,2012,17.0
83753,5.0,1.0,2012,25.0
83755,5.0,1.0,2012,29.0
83794,2.0,20.0,2012,80.0
83805,1.0,10.0,2012,91.0
83808,2.0,20.0,2012,94.0
83810,2.0,10.0,2012,96.0
83833,10.0,3.0,2012,122.0
83835,10.0,1.0,2012,125.0
83845,3.0,1.0,2012,139.0
83854,3.0,2.0,2012,152.0
83857,6.0,1.0,2012,156.0
83858,5.0,2.0,2012,158.0
83902,11.0,20.0,2012,206.0
83958,7.0,2.0,2012,347.0
83959,3.0,1.0,2012,348.0
83977,10.0,10.0,2012,373.0
83981,5.0,70.0,2012,380.0
83991,6.0,2.0,2012,5005.0
83995,4.0,2.0,2012,5009.0
84005,2.0,1.0,2012,9.0
84029,10.0,1.0,2012,45.0
84044,10.0,1.0,2012,68.0
84056,10.0,2.0,2012,91.0
84071,12.0,1.0,2012,116.0
84072,10.0,2.0,2012,120.0
84077,10.0,16.0,2012,128.0
84091,10.0,1.0,2012,149.0
84094,20.0,1.0,2012,153.0
84111,4.0,1.0,2012,179.0
84112,14.0,5.0,2012,183.0
84114,7.0,2.0,2012,189.0
84119,10.0,5.0,2012,198.0
84122,7.0,2.0,2012,206.0
84131,4.0,2.0,2012,223.0
84164,7.0,1.0,2012,291.0
84186,4.0,1.0,2012,370.0
84190,10.0,1.0,2012,376.0
84198,10.0,1.0,2012,5002.0
84200,3.0,2.0,2012,5004.0
84216,20.0,5.0,2012,6.0
84218,20.0,5.0,2012,8.0
84220,30.0,5.0,2012,10.0
84222,20.0,5.0,2012,12.0
84224,20.0,10.0,2012,14.0
84226,10.0,7.0,2012,16.0
84230,20.0,3.0,2012,20.0
84233,20.0,100.0,2012,23.0
84234,20.0,20.0,2012,24.0
84236,20.0,5.0,2012,26.0
84237,20.0,10.0,2012,27.0
84239,20.0,4.0,2012,29.0
84260,7.0,2.0,2012,53.0
84263,10.0,2.0,2012,56.0
84275,10.0,50.0,2012,68.0
84276,10.0,20.0,2012,70.0
84277,10.0,20.0,2012,71.0
84278,20.0,60.0,2012,72.0
84282,10.0,3.0,2012,76.0
84283,20.0,20.0,2012,77.0
84285,10.0,20.0,2012,79.0
84309,10.0,20.0,2012,105.0
84310,10.0,20.0,2012,106.0
84311,10.0,20.0,2012,107.0
84312,10.0,30.0,2012,108.0
84314,10.0,30.0,2012,110.0
84336,10.0,2.0,2012,146.0
84339,10.0,40.0,2012,149.0
84340,10.0,20.0,2012,150.0
84343,10.0,20.0,2012,153.0
84344,10.0,10.0,2012,154.0
84372,4.0,40.0,2012,2.0
84399,2.0,1.0,2012,37.0
84407,7.0,1.0,2012,48.0
84413,10.0,20.0,2012,58.0
84416,1.0,10.0,2012,62.0
84420,5.0,1.0,2012,71.0
84427,7.0,2.0,2012,80.0
84437,10.0,20.0,2012,97.0
84441,10.0,1.0,2012,103.0
84445,6.0,2.0,2012,108.0
84447,10.0,2.0,2012,115.0
84450,7.0,10.0,2012,119.0
84454,10.0,5.0,2012,132.0
84479,17.0,10.0,2012,213.0
84483,7.0,1.0,2012,217.0
84486,5.0,2.0,2012,223.0
84487,5.0,1.0,2012,224.0
84495,10.0,1.0,2012,233.0
84506,10.0,2.0,2012,254.0
84528,7.0,1.0,2012,298.0
84530,14.0,1.0,2012,501.0
84538,10.0,1.0,2012,6003.0
84565,14.0,3.0,2012,49.0
84648,10.0,1.0,2012,253.0
84657,7.0,1.0,2012,263.0
84756,7.0,3.0,2012,21.0
84768,11.0,10.0,2012,50.0
84796,10.0,10.0,2012,145.0
84811,7.0,2.0,2012,220.0
84815,14.0,12.0,2012,239.0
84818,10.0,10.0,2012,275.0
84840,4.0,12.0,2012,672.0
84850,3.0,20.0,2012,768.0
84855,6.0,30.0,2012,819.0
84862,7.0,1.0,2012,847.0
84903,7.0,48.0,2012,1332.0
84905,7.0,36.0,2012,1334.0
84913,5.0,3.0,2012,1534.0
84922,6.0,10.0,2012,5002.0
84946,5.0,1.0,2012,25.0
84949,17.0,1.0,2012,28.0
84953,10.0,1.0,2012,36.0
84955,7.0,1.0,2012,38.0
84977,7.0,4.0,2012,62.0
85015,7.0,20.0,2012,112.0
85045,10.0,20.0,2012,153.0
85093,3.0,2.0,2012,216.0
85094,2.0,1.0,2012,217.0
85095,3.0,4.0,2012,218.0
85109,20.0,1.0,2012,511.0
85119,6.0,1.0,2012,4.0
85128,10.0,10.0,2012,14.0
85143,3.0,3.0,2012,38.0
85170,5.0,10.0,2012,77.0
85177,20.0,20.0,2012,91.0
85197,10.0,1.0,2012,184.0
85241,4.0,20.0,2012,281.0
85261,4.0,10.0,2012,322.0
85294,1.0,10.0,2012,373.0
85305,3.0,10.0,2012,5002.0
85306,7.0,1.0,2012,5003.0
85308,7.0,1.0,2012,5005.0
85333,14.0,3.0,2012,40.0
85348,7.0,8.0,2012,70.0
85359,10.0,10.0,2012,91.0
85362,3.0,10.0,2012,101.0
85363,7.0,10.0,2012,102.0
85370,20.0,5.0,2012,113.0
85372,22.0,1.0,2012,118.0
85373,4.0,3.0,2012,119.0
85387,14.0,2.0,2012,141.0
85389,8.0,2.0,2012,144.0
85409,3.0,10.0,2012,177.0
85411,1.0,1.0,2012,181.0
85423,14.0,10.0,2012,327.0
85459,3.0,2.0,2012,516.0
85475,6.0,1.0,2012,863.0
85476,3.0,2.0,2012,885.0
85488,3.0,1.0,2012,934.0
85497,9.0,12.0,2012,996.0
85511,5.0,3.0,2012,5006.0
85515,7.0,35.0,2012,5010.0
85516,14.0,10.0,2012,5011.0
85535,10.0,2.0,2012,39.0
85540,5.0,2.0,2012,46.0
85572,14.0,2.0,2012,120.0
85583,14.0,1.0,2012,147.0
85586,7.0,2.0,2012,155.0
85591,20.0,12.0,2012,164.0
85592,10.0,24.0,2012,165.0
85594,5.0,1.0,2012,173.0
85596,10.0,24.0,2012,175.0
85632,2.0,20.0,2012,327.0
85646,3.0,20.0,2012,399.0
85651,50.0,20.0,2012,438.0
85664,10.0,12.0,2012,478.0
85668,7.0,10.0,2012,490.0
85680,14.0,4.0,2012,530.0
85701,10.0,12.0,2012,741.0
85716,10.0,1.0,2012,5007.0
85718,10.0,12.0,2012,5009.0
85742,10.0,10.0,2012,35.0
85746,7.0,2.0,2012,40.0
85812,14.0,1.0,2012,129.0
85838,10.0,4.0,2012,162.0
85840,4.0,2.0,2012,164.0
85846,7.0,1.0,2012,170.0
85881,10.0,5.0,2012,209.0
85887,3.0,4.0,2012,215.0
85894,4.0,1.0,2012,5005.0
85897,3.0,2.0,2012,5008.0
85910,7.0,1.0,2012,16.0
85911,3.0,3.0,2012,18.0
85941,30.0,1.0,2012,63.0
85955,4.0,2.0,2012,81.0
85957,1.0,2.0,2012,84.0
85958,9.0,2.0,2012,85.0
85959,7.0,1.0,2012,86.0
85979,2.0,1.0,2012,119.0
85983,7.0,1.0,2012,124.0
85995,7.0,1.0,2012,153.0
86013,20.0,3.0,2012,255.0
86014,14.0,2.0,2012,270.0
86018,28.0,2.0,2012,293.0
86038,5.0,1.0,2012,379.0
86049,1.0,20.0,2012,472.0
86096,9.0,20.0,2012,1309.0
86103,7.0,2.0,2012,5002.0
86173,5.0,2.0,2012,66.0
86181,5.0,1.0,2012,76.0
86211,6.0,2.0,2012,131.0
86215,5.0,1.0,2012,139.0
86256,3.0,1.0,2012,185.0
86274,4.0,3.0,2012,203.0
86276,5.0,2.0,2012,205.0
86284,3.0,1.0,2012,213.0
86285,10.0,2.0,2012,214.0
86292,10.0,1.0,2012,5001.0
86307,7.0,2.0,2012,15.0
86318,1.0,3.0,2012,31.0
86323,3.0,20.0,2012,38.0
86336,10.0,10.0,2012,57.0
86339,10.0,30.0,2012,60.0
86349,20.0,10.0,2012,76.0
86350,7.0,10.0,2012,77.0
86371,20.0,10.0,2012,101.0
86376,4.0,20.0,2012,111.0
86377,14.0,10.0,2012,113.0
86379,10.0,10.0,2012,117.0
86381,7.0,10.0,2012,120.0
86391,5.0,10.0,2012,132.0
86406,7.0,2.0,2012,154.0
86407,7.0,2.0,2012,155.0
86428,7.0,4.0,2012,184.0
86434,14.0,3.0,2012,191.0
86436,10.0,2.0,2012,193.0
86443,10.0,10.0,2012,200.0
86471,10.0,30.0,2012,228.0
86546,7.0,20.0,2012,142.0
86550,7.0,10.0,2012,150.0
86554,7.0,1.0,2012,165.0
86586,10.0,1.0,2012,313.0
86654,10.0,10.0,2012,5004.0
86726,10.0,4.0,2012,135.0
86730,3.0,1.0,2012,147.0
86736,7.0,3.0,2012,157.0
86764,10.0,30.0,2012,300.0
86776,20.0,2.0,2012,360.0
86783,1.0,3.0,2012,394.0
86787,7.0,1.0,2012,402.0
86829,24.0,20.0,2012,758.0
86830,14.0,3.0,2012,764.0
86845,8.0,2.0,2012,5005.0
86864,30.0,20.0,2012,60.0
86868,14.0,20.0,2012,75.0
86890,5.0,1.0,2012,155.0
86905,20.0,2.0,2012,180.0
86973,7.0,10.0,2012,510.0
87018,5.0,1.0,2012,5002.0
87043,3.0,2.0,2012,50.0
87054,4.0,2.0,2012,77.0
87085,6.0,1.0,2012,150.0
87088,7.0,1.0,2012,254.0
87101,10.0,5.0,2012,760.0
87102,20.0,10.0,2012,777.0
87103,10.0,2.0,2012,1093.0
87109,4.0,1.0,2012,1172.0
87114,2.0,5.0,2012,1751.0
87119,10.0,2.0,2012,2012.0
87126,7.0,1.0,2012,2043.0
87218,10.0,2.0,2012,2637.0
87250,4.0,1.0,2012,2913.0
87251,4.0,1.0,2012,2914.0
87277,20.0,3.0,2012,3200.0
87280,3.0,1.0,2012,3210.0
87282,1.0,2.0,2012,3216.0
87287,20.0,4.0,2012,3246.0
87290,10.0,1.0,2012,3251.0
87295,7.0,2.0,2012,3263.0
87316,7.0,30.0,2012,3453.0
87332,3.0,5.0,2012,3631.0
87336,20.0,1.0,2012,3637.0
87338,7.0,3.0,2012,3640.0
87358,15.0,3.0,2012,3701.0
87385,7.0,4.0,2012,3847.0
87440,14.0,1.0,2012,5018.0
87453,3.0,1.0,2012,5100.0
87469,9.0,7.0,2012,5232.0
87503,7.0,40.0,2012,5518.0
87506,19.0,50.0,2012,5536.0
87511,7.0,10.0,2012,5562.0
87526,10.0,2.0,2012,5759.0
87561,7.0,20.0,2012,5944.0
87618,20.0,3.0,2012,6446.0
87627,6.0,4.0,2012,7502.0
87630,20.0,2.0,2012,7505.0
87632,7.0,3.0,2012,7911.0
87669,5.0,10.0,2012,8425.0
87680,20.0,2.0,2012,9514.0
87685,7.0,1.0,2012,9519.0
87718,13.0,20.0,2012,57.0
87719,2.0,20.0,2012,69.0
87735,20.0,3.0,2012,870.0
87737,20.0,2.0,2012,878.0
87743,15.0,20.0,2012,1077.0
87745,36.0,50.0,2012,1114.0
87774,7.0,6.0,2012,2113.0
87827,10.0,4.0,2012,8.0
87852,7.0,3.0,2012,186.0
87853,7.0,2.0,2012,189.0
87858,20.0,8.0,2012,229.0
87893,20.0,1.0,2012,2096.0
87894,20.0,5.0,2012,2100.0
87905,10.0,20.0,2012,2187.0
87907,20.0,5.0,2012,2198.0
87908,7.0,5.0,2012,2200.0
87914,7.0,10.0,2012,2250.0
87958,7.0,1.0,2012,2576.0
87959,5.0,1.0,2012,2586.0
87982,5.0,3.0,2012,2687.0
87990,7.0,7.0,2012,2735.0
87994,7.0,7.0,2012,3540.0
88013,20.0,2.0,2012,3773.0
88038,7.0,10.0,2012,4078.0
88049,5.0,2.0,2012,4158.0
88078,7.0,2.0,2012,37.0
88079,20.0,1.0,2012,38.0
88093,4.0,7.0,2012,65.0
88161,10.0,1.0,2012,231.0
88186,10.0,10.0,2012,277.0
88188,10.0,10.0,2012,282.0
88190,10.0,1.0,2012,313.0
88221,9.0,2.0,2012,464.0
88230,4.0,5.0,2012,484.0
88245,10.0,1.0,2012,532.0
88246,6.0,7.0,2012,533.0
88254,14.0,1.0,2012,541.0
88268,14.0,3.0,2012,607.0
88273,20.0,1.0,2012,617.0
88312,14.0,2.0,2012,746.0
88328,7.0,3.0,2012,794.0
88348,2.0,10.0,2012,892.0
88383,20.0,5.0,2012,1117.0
88400,14.0,4.0,2012,1203.0
88412,20.0,2.0,2012,1247.0
88416,10.0,2.0,2012,1259.0
88420,14.0,6.0,2012,1298.0
88424,14.0,3.0,2012,1508.0
88425,2.0,1.0,2012,1901.0
88441,28.0,7.0,2012,2511.0
88477,20.0,3.0,2012,5002.0
88512,4.0,4.0,2012,14.0
88526,7.0,2.0,2012,64.0
88556,10.0,10.0,2012,145.0
88571,7.0,2.0,2012,179.0
88577,7.0,2.0,2012,192.0
88585,1.0,1.0,2012,217.0
88598,1.0,1.0,2012,232.0
88615,10.0,10.0,2012,267.0
88635,3.0,1.0,2012,402.0
88649,7.0,1.0,2012,465.0
88652,7.0,1.0,2012,473.0
88661,10.0,1.0,2012,509.0
88662,1.0,1.0,2012,510.0
88695,8.0,30.0,2013,30.0
88696,3.0,1.0,2013,31.0
88703,7.0,20.0,2013,41.0
88714,7.0,1.0,2013,69.0
88742,5.0,30.0,2013,118.0
88755,10.0,2.0,2013,142.0
88757,20.0,3.0,2013,146.0
88776,20.0,4.0,2013,179.0
88813,10.0,1.0,2013,235.0
88859,10.0,3.0,2013,295.0
88867,6.0,1.0,2013,5004.0
88870,4.0,1.0,2013,5009.0
88944,10.0,7.0,2013,253.0
88985,10.0,20.0,2013,509.0
88992,10.0,1.0,2013,579.0
89018,5.0,10.0,2013,823.0
89019,7.0,2.0,2013,830.0
89026,11.0,2.0,2013,863.0
89038,7.0,30.0,2013,5007.0
89044,7.0,1.0,2013,5016.0
89050,10.0,4.0,2013,5022.0
89055,2.0,2.0,2013,6006.0
89069,7.0,20.0,2013,23.0
89072,7.0,1.0,2013,27.0
89092,3.0,1.0,2013,60.0
89123,4.0,10.0,2013,107.0
89129,10.0,10.0,2013,115.0
89156,5.0,3.0,2013,154.0
89164,7.0,20.0,2013,175.0
89191,5.0,5.0,2013,214.0
89205,7.0,10.0,2013,242.0
89208,20.0,10.0,2013,247.0
89213,14.0,10.0,2013,256.0
89228,8.0,40.0,2013,293.0
89257,10.0,1.0,2013,5001.0
89260,7.0,1.0,2013,5005.0
89303,4.0,1.0,2013,55.0
89312,7.0,1.0,2013,75.0
89347,21.0,7.0,2013,128.0
89356,7.0,20.0,2013,138.0
89378,10.0,1.0,2013,166.0
89410,10.0,12.0,2013,242.0
89426,14.0,26.0,2013,267.0
89428,7.0,2.0,2013,272.0
89437,5.0,2.0,2013,300.0
89464,8.0,1.0,2013,354.0
89486,5.0,1.0,2013,5005.0
89488,7.0,1.0,2013,5007.0
89489,4.0,1.0,2013,5008.0
89500,4.0,1.0,2013,6001.0
89504,10.0,2.0,2013,6010.0
89509,3.0,3.0,2013,6.0
89608,3.0,1.0,2013,189.0
89623,7.0,10.0,2013,204.0
89750,14.0,2.0,2013,112.0
89761,17.0,5.0,2013,139.0
89844,7.0,2.0,2013,506.0
90003,10.0,1.0,2013,205.0
90026,7.0,2.0,2013,249.0
90047,3.0,2.0,2013,292.0
90098,10.0,2.0,2013,33.0
90109,10.0,2.0,2013,45.0
90114,4.0,3.0,2013,52.0
90130,7.0,1.0,2013,77.0
90135,3.0,2.0,2013,90.0
90163,21.0,4.0,2013,133.0
90172,3.0,4.0,2013,148.0
90187,5.0,1.0,2013,169.0
90193,10.0,3.0,2013,177.0
90224,5.0,2.0,2013,334.0
90265,17.0,3.0,2013,497.0
90270,7.0,1.0,2013,505.0
90321,10.0,30.0,2013,8.0
90324,28.0,30.0,2013,30.0
90326,3.0,10.0,2013,34.0
90344,10.0,3.0,2013,83.0
90378,10.0,60.0,2013,151.0
90382,2.0,10.0,2013,155.0
90444,2.0,10.0,2013,407.0
90460,5.0,50.0,2013,493.0
90475,7.0,50.0,2013,554.0
90482,6.0,50.0,2013,574.0
90483,7.0,24.0,2013,575.0
90488,1.0,10.0,2013,5007.0
90491,10.0,2.0,2013,1.0
90498,4.0,1.0,2013,9.0
90538,10.0,20.0,2013,58.0
90541,10.0,20.0,2013,62.0
90545,10.0,20.0,2013,68.0
90557,5.0,20.0,2013,85.0
90559,10.0,20.0,2013,88.0
90568,10.0,20.0,2013,98.0
90569,10.0,20.0,2013,101.0
90579,6.0,1.0,2013,115.0
90581,6.0,10.0,2013,117.0
90637,3.0,2.0,2013,192.0
90679,3.0,1.0,2013,502.0
90681,10.0,30.0,2013,5003.0
90693,2.0,1.0,2013,6013.0
90704,6.0,1.0,2013,6040.0
90709,7.0,2.0,2013,5.0
90726,10.0,2.0,2013,30.0
90739,10.0,2.0,2013,51.0
90773,14.0,1.0,2013,102.0
90792,10.0,2.0,2013,135.0
90800,7.0,2.0,2013,144.0
90801,10.0,2.0,2013,145.0
90806,10.0,2.0,2013,150.0
90816,10.0,2.0,2013,167.0
90877,10.0,1.0,2013,285.0
90886,10.0,1.0,2013,294.0
90903,5.0,2.0,2013,534.0
90906,15.0,2.0,2013,5001.0
90915,10.0,2.0,2013,5012.0
90917,10.0,1.0,2013,5014.0
90928,21.0,2.0,2013,11.0
90935,14.0,20.0,2013,22.0
90954,11.0,2.0,2013,58.0
90969,8.0,30.0,2013,80.0
90994,21.0,1.0,2013,177.0
91031,7.0,2.0,2013,236.0
91035,7.0,20.0,2013,244.0
91036,10.0,20.0,2013,246.0
91055,10.0,2.0,2013,294.0
91063,30.0,2.0,2013,306.0
91074,5.0,10.0,2013,320.0
91087,10.0,10.0,2013,335.0
91092,20.0,20.0,2013,364.0
91093,7.0,40.0,2013,367.0
91103,5.0,10.0,2013,5010.0
91124,5.0,30.0,2013,16.0
91142,7.0,2.0,2013,37.0
91171,10.0,10.0,2013,72.0
91198,3.0,10.0,2013,104.0
91214,10.0,10.0,2013,126.0
91266,5.0,10.0,2013,190.0
91287,10.0,20.0,2013,211.0
91288,7.0,20.0,2013,212.0
91301,7.0,10.0,2013,5001.0
91325,5.0,4.0,2013,1.0
91329,10.0,3.0,2013,8.0
91334,1.0,1.0,2013,17.0
91339,7.0,1.0,2013,24.0
91359,14.0,2.0,2013,46.0
91362,3.0,1.0,2013,52.0
91363,4.0,1.0,2013,55.0
91379,18.0,2.0,2013,83.0
91393,20.0,2.0,2013,109.0
91394,3.0,10.0,2013,110.0
91395,7.0,2.0,2013,114.0
91414,10.0,3.0,2013,168.0
91443,7.0,3.0,2013,311.0
91471,10.0,5.0,2013,540.0
91473,10.0,2.0,2013,542.0
91484,7.0,1.0,2013,575.0
91502,14.0,20.0,2013,1028.0
91509,5.0,20.0,2013,1043.0
91512,3.0,3.0,2013,1093.0
91522,1.0,2.0,2013,1136.0
91530,14.0,1.0,2013,1229.0
91537,21.0,1.0,2013,5004.0
91539,7.0,2.0,2013,5006.0
91546,7.0,2.0,2013,6009.0
91565,1.0,1.0,2013,17.0
91578,14.0,20.0,2013,36.0
91631,7.0,3.0,2013,120.0
91657,14.0,10.0,2013,162.0
91676,6.0,10.0,2013,218.0
91685,10.0,2.0,2013,253.0
91730,7.0,10.0,2013,399.0
91737,4.0,1.0,2013,5004.0
91742,7.0,1.0,2013,5009.0
91767,7.0,12.0,2013,52.0
91796,10.0,10.0,2013,124.0
91808,2.0,10.0,2013,144.0
91810,6.0,10.0,2013,147.0
91816,10.0,15.0,2013,156.0
91819,12.0,10.0,2013,160.0
91822,7.0,10.0,2013,164.0
91823,7.0,12.0,2013,166.0
91854,20.0,9.0,2013,361.0
91863,5.0,10.0,2013,401.0
91888,7.0,10.0,2013,545.0
91897,2.0,12.0,2013,818.0
91915,10.0,1.0,2013,5007.0
91943,1.0,20.0,2013,29.0
91989,2.0,10.0,2013,121.0
